Geod.Latitude.Deg	Longitude.Deg
16.7789166095643	107.2709825597630
21.7952405322257	104.8025024551780
21.6978959438015	104.8771785623500
21.6192927098009	104.9358796902620
21.5792117798810	104.9831716061770
21.4086694999188	105.1731975700010
21.3083073699532	105.4071188480650
21.2940768558412	105.6339638056300
22.0501793097958	104.4970829069730
21.2389568002943	105.7392593629090
21.1254756455661	105.8452420753330
21.9565470258228	104.6034400161390
21.8962555807940	104.6683525444130
22.4162302327565	104.6153893975260
22.4172199580347	104.8120646469540
22.5371021877230	104.8974749080580
22.7633311184055	105.0039143075800
22.8285025929934	105.0565800620160
22.7441512290829	105.2737058285370
22.7802887043243	105.4554862642820
22.9089680152353	105.5399062097400
22.9597020561465	105.6215403948060
22.7972747395985	105.7990248973780
22.3126133696975	104.4790234452510
22.6565027276474	105.8500843684420
22.6410375905852	105.9092670002690
22.6536324466618	105.9980555625690
22.6573023569087	106.1264403625260
22.6001700832662	106.3079173568160
22.4920460170904	106.3574595963520
22.4631019055646	106.3969372773490
22.2878088090185	106.4594116210620
22.2205207064481	106.5176348297310
22.4053607010202	104.4785071438630
22.0880755576539	106.5896244632210
22.0260636481083	106.6331894738880
21.9148076995992	106.7247707566960
20.9390858211428	104.4614217545450
20.8937691666191	104.5591827615230
22.4418232802434	103.9406723878600
20.8052205990871	104.7541540290980
20.7596937893012	104.9757006958660
22.2021379078035	104.3293524451270
20.6976784835199	105.0794067871030
20.4897972302080	105.0362047337240
20.3933989238950	105.0906332237280
20.2865944941274	105.1948844862790
20.1958540179858	105.2307334691350
22.3514379989666	103.8604109731530
20.0558519463669	105.3957714319590
19.9190352469411	105.4099076736830
19.9401038089668	105.4820585488260
19.9106510853869	105.5922929050760
19.8185210703158	105.7387773548950
22.3572983369929	103.7484656186570
22.3499770593597	103.6875887477600
22.3951495246220	103.5322936977980
22.4828373686062	103.3527819953310
22.2971259829530	104.2149727124030
22.4914286179702	103.2341124022710
22.4028900408449	103.2011564984820
22.2524936894694	103.1697961932370
22.1380602724764	103.1937820096900
22.3767881772679	104.1159825629370
21.9490683988190	103.1928496814490
21.9038051186064	103.2581771600160
21.7460131752593	103.3875315711970
21.5887334357343	103.4224400633310
21.5521072549999	103.5513127166100
21.4258838083357	103.7622596150470
21.3335901138787	103.8798831895350
21.2679113199391	103.9781642999050
21.1732642179702	104.1262062618290
21.0436919615742	104.3022564910980
12.2882497218413	107.5965658971820
12.6573128303504	108.0301684264900
12.1083635606326	107.6579757737480
11.9948200794721	107.5174331925540
11.9307193362024	107.4308736980210
12.5800392222742	107.8451932708410
11.8109534327869	107.2473857835180
11.7081490795937	107.1361398187630
11.6147251742174	107.0236210710100
11.5507804899393	106.9368317147580
11.5093408091756	106.7647178842130
11.4384066931657	106.6580949071490
11.2732142099280	106.6368128993110
11.1305074792939	106.6082574177370
12.4931080824712	107.7419860665130
10.9805218396835	106.6588846560730
12.8030875340790	108.5422714438600
12.7320008485699	108.7559627535780
12.5847860381861	108.8602576282320
12.8079590345386	108.4396167023310
12.9111153185935	108.2696137198450
15.6542512159395	107.8137485331330
15.5600630358488	107.8231868304190
15.3069551529041	107.7318905097520
15.1208879169571	107.7505730280600
15.9057557246322	108.1231891607340
14.9748292694442	107.7289529367170
14.7043173660399	107.6883193186900
14.6194878801806	107.8562330142620
14.4071012012300	107.9731946344510
14.1400702092325	107.9534405616940
13.9131645165288	108.0084544724150
13.7608993432234	108.0288155930650
15.8442424834647	107.9395533415620
13.5753609250101	108.1020438004330
13.4717429121305	108.1010215315480
13.3061473975117	108.1547127309050
13.0624045879019	108.2212579619860
20.9514229471067	106.3295276861520
20.9522369996735	106.5318531170420
21.0593783659866	105.8958706146010
20.9846379526721	105.9840301861810
20.9239350429398	106.0900098585530
20.5467488373063	105.9136151617800
20.3340581126335	105.9331444350780
20.2640123085324	105.9754101327600
20.1697702205217	105.9459401539420
19.9823294566236	105.8481266321100
19.9314220383801	105.8179186306140
19.7750727325012	105.7780295312440
19.5349655505453	105.7953402278160
19.4219793779149	105.7688079448550
19.2360058650225	105.7002161133580
19.1289043100180	105.6189353179300
20.8426421959215	105.8782353557050
18.9213448833747	105.6102619770770
18.6843505478225	105.6755265745660
18.5290895933169	105.7088485891310
20.7238638876227	105.9108914383510
18.2355994280653	106.0240825122990
18.1639565603696	106.2338239523200
18.0480419018550	106.3418027541060
17.9369919753622	106.4789575097410
17.5843904480977	106.5353155904290
17.3475537999809	106.6924434106160
17.2677843780727	106.7855740296210
17.1927373649423	106.8879987336440
20.8912837122437	106.6777798313530
20.9735724753140	107.0154091807440
20.9518917521173	107.1443909966730
21.0085286964260	107.2373348363220
21.1159255815553	107.3400584886870
21.2735077563284	107.3609289218240
21.3675153595905	107.6194936212500
21.4372399793695	107.6726063460050
21.4597616949999	107.7658759945740
21.0157416726316	106.7039179949590
21.5323723753168	107.9650767385150
20.9783778661615	106.9228602576470
20.4723919639916	106.3586009987140
20.3664281842416	106.1323141340700
20.7658067670323	106.4998900091240
20.6591852510624	106.4366960836290
21.6343078323814	106.5610252205410
21.5899638585541	106.5245841363140
21.4714700216184	106.3073824038730
21.3707068301396	106.2684758753160
21.2528686806714	106.1097358855220
21.0943672045025	105.9301190759290
21.7070325638858	106.6602618724640
21.8520862005924	106.7803254090830
21.3995050567667	107.2571047346680
21.3421827008688	107.3735778396310
21.6636389566134	106.9860939099240
21.5753776002190	107.0708753950740
14.3849625264838	109.0257367948270
14.1717534919821	109.0496151800390
13.9416688564264	109.0805288912260
13.7612811039761	109.1525389609450
13.6829636841685	109.1788486546730
13.4155768766046	109.2146908995240
13.2232856305364	109.2659756634670
16.6289076699322	107.3090056825670
12.8695462196309	109.4020467941640
12.6796452564829	109.2150832327850
12.6010483563743	109.1810165875420
12.3983741197820	109.1733589158190
12.2873931271108	109.1920762447720
16.5659002690175	107.3846936795800
12.1114399106780	109.1249943535000
11.9914906886917	109.1930191614850
11.8597191991050	109.1068522925900
11.7474780017383	109.0724947642320
11.5211116246963	108.9268335910490
11.3240932704852	108.8369016741970
11.2283875085218	108.7206871452060
16.9668062674194	107.0670001090900
11.2006429995109	108.5463459920020
11.1987706342584	108.3879146108270
11.0964823212439	108.1972150865550
16.5028484466954	107.5160629140910
10.9255165460964	108.0633482959310
10.9109630083270	107.9765036523560
10.8430246943240	107.8408010344690
10.8283682601739	107.6827592958720
10.8329577434126	107.5269009177370
10.9261627281218	107.4051391708110
10.8963952825909	107.2299300859230
10.9396686795843	106.8682398708630
10.8728489513049	106.8096453649000
10.8650172054760	106.7237013975980
10.7324038409111	106.6141909623610
10.5634646152300	106.4202247061150
10.3832813112015	106.3349159721440
10.4055294576618	106.1309544153550
10.2670151769382	105.9243996168570
16.4061758024885	107.6838808316600
10.3483060318610	105.5753479160290
10.3101041046473	105.4804695382030
10.1194986011488	105.2907450545120
9.9513346666177	105.1231078529240
10.0489495906465	105.0743943913450
10.1808983654321	104.9374057863120
10.2650886130517	104.8081261754200
10.2914003958662	104.5443140330200
10.3888919205249	104.4854452420180
16.2949487378723	107.8125643281370
16.2710724889998	107.9852800328080
16.1931614477108	108.1335501973520
16.0779423718509	108.1480578732820
16.8428595488706	107.0835968217800
15.8756535862128	108.2576419574640
15.7619644869709	108.3451191279180
15.5447459950385	108.5230684932380
15.4678153315906	108.5994705240470
15.2899201104327	108.7635670612090
15.1120796521673	108.8052695688730
14.9433073980406	108.8930353406080
16.7593483731031	107.1751847387190
14.7105276361507	109.0405294746700
14.5645996741063	109.0503282121630
10.4928014273460	106.0954760827840
18.6120327664224	105.3906372131670
18.4637141052998	105.4456026107250
18.2820049950446	105.6259690679510
18.1596059314672	105.7134656541220
18.0282781981820	105.8620489275070
17.9464389586829	105.8177446649680
17.9033680234410	105.8245447677610
17.7921316199150	105.9100313662180
17.7079320946392	105.9728708869180
17.6405646842671	106.1135149360010
18.7712065325636	105.2440506357270
17.6254286562294	106.2614681501100
17.5189985573530	106.2732453761360
17.4828221283783	106.3331870239380
17.3050965569281	106.4492894104100
17.1944617090074	106.4659369987760
17.0811272618013	106.5905545345750
16.9717003820881	106.6159731685750
16.8980424542435	106.5723487417860
16.7266358104117	106.6423806026600
10.5218669965956	107.0841797312070
10.5673075751558	107.2134279097600
10.7688826175065	107.2393959479910
10.7722099890390	106.9608068402250
12.2951026588282	108.1405727217670
12.2130549173198	108.1268267713520
11.9346863865081	108.1637265878410
11.7654113330458	108.3645091949860
12.5514530738890	108.1720833265930
21.1577377035799	106.1183788843940
21.0563395020114	106.6031282105130
21.1233927037747	106.2513168753680
21.0987898463318	106.3810316860740
21.1038025923827	106.4829525037600
10.5610138372531	104.9232871428610
10.6106981366219	104.9834719919150
10.3824992924267	104.8870542783280
10.4451275392142	104.9362425667770
10.8203196841362	105.2829384918200
10.5852412123833	105.2307806651660
10.5571993458859	105.2612291737490
10.4380848699102	105.3958418440360
11.4259344223039	106.5763531798360
11.3692928779535	106.2154967860680
11.2662126889572	106.1175920056470
11.4029788177057	106.4520347450460
9.8045740754259	105.8275374670010
9.6994547040565	105.9036293296920
9.9124214821069	105.7003255089930
16.8043540892876	107.0423945162810
16.6196269924285	106.7291177507540
16.6162991812433	106.6044789439170
16.6798596592534	106.8712439668100
16.4178163774179	106.9888087120620
16.1005250329985	107.4681892510600
15.9985796645905	107.5072254827510
15.8420524667741	107.6630798471090
15.7883396454526	107.7762333900380
16.5465102806036	106.9619892444970
11.4329501768161	107.6996106586010
11.4076546777132	107.5734016254920
11.2657200948792	107.4333501257100
11.1363095558844	107.2255011998800
11.5424996827605	107.9661728517830
11.7912174152398	108.7649827149320
11.6654354832358	108.8678594698200
11.6183996276401	108.2350887182040
11.2674362528186	108.1066612328120
11.4885703908572	108.0672154827810
11.3987738239706	108.0968398950980
11.6449459617771	108.0228143311560
11.9206437767129	107.7526289096020
11.8731355467566	107.9266853044730
10.6604114240435	106.1864101191680
10.9520651364904	106.2092423546890
10.7799338673800	106.2712914565410
11.0715461349043	106.2914712207900
10.9911394335385	106.4495218967980
20.7016003339809	106.1255779022370
20.5642084180501	106.2406418387270
20.7883024709547	106.2793652961390
10.8498358700366	105.7615386855900
10.8207067690433	105.9333645991970
10.7603840223121	105.9537381524890
10.6797036820696	106.0123537042270
10.8159218987205	105.4710316122040
10.8310719429562	105.6249043985640
10.4504899416144	105.6682611928660
10.3614256313232	105.7625177188140
10.6450674619097	105.4015761004320
10.5632310598592	105.4803631120680
21.5491027952343	103.0147315766750
21.4197327310526	103.0093594626400
21.5496717977762	103.3071145702600
21.8601642646985	103.1279114025190
21.7827066175987	103.1009034821320
20.8611729399184	105.3493365308320
20.8696063457884	105.5055811733390
20.6348638166318	105.1829588447860
20.6972783158437	105.3160283261040
13.3699447477033	108.5053736097470
13.2622051769360	108.6257285733660
13.1187871951805	108.7871739311550
13.0744791404750	108.9769862949900
13.0159737592638	109.2051033969090
13.5812028244205	108.2276144733140
13.5054961869589	108.3622637827890
9.9135759712214	106.3136694833170
10.0758929505671	106.1623287246100
9.9769076030499	106.2089748990810
19.2209966297569	104.5356228330090
19.1404173849774	104.7084948467110
19.0606210322139	104.8386992616450
19.4139005292318	104.0729903255280
19.3962722003592	104.1549300196600
18.9698392135821	105.0250355063010
18.9270620496905	105.2084993237820
18.9109235221315	105.4017109471100
19.2954508846428	104.3356795652870
22.4578233290543	105.8430601115690
22.3312320551404	105.9049388692370
22.0784837873860	105.8831508171820
21.9672490150864	105.8120000353250
21.8265016231176	105.7122759076580
21.6914551924013	105.7299907705080
21.5913719262432	105.8435587941550
21.4359154102125	105.8651397363770
21.3311650839420	105.8692482381760
21.2293236093768	105.8501164993620
22.0491055166372	105.0369387419400
21.9706116294499	105.0981588806440
21.8757366084190	105.1408097967350
21.7945306592901	105.2155987135110
22.3419632742812	104.8724653227850
21.7116050724352	105.2293162699830
21.4953552934756	105.2251927007600
22.1764309532584	104.9643812058350
13.9685108390416	108.4846339539000
13.9548995497570	108.6586205231210
13.9929223099826	108.1116861463740
13.9594212225406	108.8289831892720
13.8822600535208	108.9922315545550
14.0267027486446	108.3854210690880
9.4716500694358	105.2212262719810
9.4251883076627	105.1734331719340
9.7714158490122	105.3175143103000
9.2646559082211	105.2037234385300
9.1744156855187	105.1667291614320
9.1782108616485	105.2871761204490
9.2573908942919	105.5424360497010
9.2880682969222	105.6588082553590
9.6144714152694	105.3619991985510
9.7826571545242	105.4711559620330
9.5473891162767	105.9327094149500
10.1639456140741	106.3325251685930
10.0799251334233	106.3619116966620
14.7610568088302	108.5473118191200
14.6458455134767	108.3983718121170
14.4911947542360	108.2268453054950
14.3723809308156	108.0978198121880
14.8096125447102	108.7576850768420
9.7759252110377	106.1417971278910
9.7175027542821	106.0353598262440
19.4009257692586	105.4411506784530
19.3253369738720	105.4253087660400
19.3409251554028	105.3060402919160
19.8333444643052	105.3962119679650
19.5219399146039	105.1915077513870
19.5691734738856	105.0607293591220
19.5986710841712	104.9208610877360
19.5754046207654	104.7934349674070
19.5823948315384	104.6813661492570
19.4426882887774	104.5954489159270
19.3413423098750	104.4528880980200
19.6954737165108	105.4557991407710
19.5819478578942	105.3831678364930
10.4494784818289	106.6513565821350
10.3560104166456	106.5760676119920
